,price,minimum_nights,longitude,latitude,price_per_minimum_night,neighbourhood,neighbourhood_group,room_type
36771,244,30,-73.97402,40.78892,8.133333333333333,Upper West Side,Manhattan,Entire home/apt
36773,225,1,-73.99133,40.72839,225.0,NoHo,Manhattan,Entire home/apt
36774,280,30,-73.94517,40.80173,9.333333333333334,East Harlem,Manhattan,Entire home/apt
36776,200,30,-73.98146,40.73092,6.666666666666667,Stuyvesant Town,Manhattan,Entire home/apt
36777,150,3,-73.99084,40.71271,50.0,Lower East Side,Manhattan,Private room
36778,122,2,-73.9487,40.72291,61.0,Greenpoint,Brooklyn,Entire home/apt
36779,150,7,-73.98118,40.72762,21.428571428571427,East Village,Manhattan,Private room
36780,100,1,-73.98775,40.76437,100.0,Hell's Kitchen,Manhattan,Shared room
36781,62,2,-73.8822,40.68205,31.0,Cypress Hills,Brooklyn,Private room
36783,46,2,-73.9193,40.70644,23.0,Bushwick,Brooklyn,Private room
36784,49,1,-73.83489,40.74538,49.0,Flushing,Queens,Private room
36786,119,1,-74.02663,40.63432,119.0,Bay Ridge,Brooklyn,Entire home/apt
36787,125,1,-73.9628,40.71295,125.0,Williamsburg,Brooklyn,Entire home/apt
36788,140,3,-73.98002,40.68086,46.666666666666664,Park Slope,Brooklyn,Entire home/apt
36789,179,1,-73.99141,40.72858,179.0,NoHo,Manhattan,Entire home/apt
36790,600,5,-74.00755,40.73756,120.0,West Village,Manhattan,Entire home/apt
36791,145,3,-73.98018,40.73031,48.333333333333336,East Village,Manhattan,Entire home/apt
36792,45,1,-74.01279,40.64513,45.0,Sunset Park,Brooklyn,Private room
36793,90,2,-73.86268,40.69034,45.0,Woodhaven,Queens,Private room
36796,135,3,-73.95818,40.68982,45.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
36800,195,2,-74.00268,40.73079,97.5,West Village,Manhattan,Entire home/apt
36801,65,2,-73.92185,40.76412,32.5,Astoria,Queens,Private room
36802,500,4,-73.95037,40.78537,125.0,Upper East Side,Manhattan,Entire home/apt
36803,75,1,-73.95716,40.77156,75.0,Upper East Side,Manhattan,Shared room
36804,60,6,-73.95878,40.69107,10.0,Bedford-Stuyvesant,Brooklyn,Private room
36805,59,6,-73.95878,40.69137,9.833333333333334,Bedford-Stuyvesant,Brooklyn,Private room
36806,175,1,-74.02363,40.63093,175.0,Bay Ridge,Brooklyn,Entire home/apt
36807,90,2,-73.86089,40.69102,45.0,Woodhaven,Queens,Private room
36811,88,20,-73.9937,40.69863,4.4,Brooklyn Heights,Brooklyn,Entire home/apt
36812,175,2,-73.94007,40.67415,87.5,Crown Heights,Brooklyn,Entire home/apt
36813,100,2,-73.99951,40.64459,50.0,Borough Park,Brooklyn,Entire home/apt
36814,175,2,-73.92479,40.62453,87.5,Flatlands,Brooklyn,Private room
36815,121,5,-73.99451,40.66811,24.2,Gowanus,Brooklyn,Entire home/apt
36816,89,25,-73.95016,40.83096,3.56,Harlem,Manhattan,Private room
36819,150,3,-73.99682,40.71962,50.0,Little Italy,Manhattan,Entire home/apt
36820,35,1,-73.91874,40.69905,35.0,Bushwick,Brooklyn,Private room
36821,90,3,-73.94086,40.70296,30.0,Williamsburg,Brooklyn,Entire home/apt
36823,90,4,-73.94679,40.67311,22.5,Crown Heights,Brooklyn,Entire home/apt
36824,100,3,-73.92295,40.86261,33.333333333333336,Inwood,Manhattan,Private room
36825,100,2,-73.85229,40.71018,50.0,Forest Hills,Queens,Entire home/apt
36826,149,2,-73.92281,40.6775,74.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
36827,188,10,-73.98,40.73341,18.8,Stuyvesant Town,Manhattan,Entire home/apt
36828,47,1,-73.93034,40.65105,47.0,East Flatbush,Brooklyn,Private room
36829,110,3,-73.92372,40.6934,36.666666666666664,Bushwick,Brooklyn,Private room
36830,33,1,-73.92471,40.70254,33.0,Bushwick,Brooklyn,Private room
36832,230,2,-73.99849,40.71751,115.0,Little Italy,Manhattan,Entire home/apt
36833,899,4,-73.97703,40.74629,224.75,Murray Hill,Manhattan,Entire home/apt
36834,130,1,-73.9834,40.7293,130.0,East Village,Manhattan,Entire home/apt
36836,100,1,-73.92602,40.69975,100.0,Bushwick,Brooklyn,Entire home/apt
36837,150,7,-73.90195,40.72236,21.428571428571427,Maspeth,Queens,Entire home/apt
36838,66,2,-73.98836,40.71827,33.0,Lower East Side,Manhattan,Private room
36839,95,5,-73.95248,40.72637,19.0,Greenpoint,Brooklyn,Private room
36840,170,12,-73.99799,40.75985,14.166666666666666,Hell's Kitchen,Manhattan,Entire home/apt
36841,125,3,-73.98894,40.74584,41.666666666666664,Midtown,Manhattan,Private room
36844,45,1,-74.00274,40.65595,45.0,Sunset Park,Brooklyn,Shared room
36845,195,3,-73.95496,40.80132,65.0,Harlem,Manhattan,Entire home/apt
36847,250,1,-73.93415,40.7041,250.0,Williamsburg,Brooklyn,Entire home/apt
36848,93,3,-73.94381,40.77557,31.0,Upper East Side,Manhattan,Private room
36849,196,3,-73.96316,40.65026,65.33333333333333,Flatbush,Brooklyn,Private room
36850,200,5,-73.88409,40.75024,40.0,Jackson Heights,Queens,Entire home/apt
36853,325,1,-73.97237,40.79325,325.0,Upper West Side,Manhattan,Entire home/apt
36854,350,3,-73.9789,40.76531,116.66666666666667,Midtown,Manhattan,Private room
36856,99,5,-73.96263,40.79954,19.8,Upper West Side,Manhattan,Entire home/apt
36857,40,2,-73.94177,40.69341,20.0,Bedford-Stuyvesant,Brooklyn,Private room
36861,98,1,-73.93403,40.69368,98.0,Bedford-Stuyvesant,Brooklyn,Private room
36862,279,5,-73.98058,40.76525,55.8,Midtown,Manhattan,Private room
36863,249,2,-73.96191,40.71416,124.5,Williamsburg,Brooklyn,Entire home/apt
36864,85,1,-73.94713,40.81954,85.0,Harlem,Manhattan,Private room
36865,50,1,-73.75526,40.6831,50.0,Springfield Gardens,Queens,Private room
36866,199,1,-73.795,40.58848,199.0,Arverne,Queens,Entire home/apt
36867,70,3,-73.87004,40.68809,23.333333333333332,Cypress Hills,Brooklyn,Entire home/apt
36868,65,2,-73.9123,40.69917,32.5,Bushwick,Brooklyn,Private room
36869,149,3,-73.93597,40.6703,49.666666666666664,Crown Heights,Brooklyn,Entire home/apt
36872,125,3,-73.95231,40.82426,41.666666666666664,Harlem,Manhattan,Entire home/apt
36873,105,2,-73.76264,40.69272,52.5,St. Albans,Queens,Entire home/apt
36875,82,1,-74.02497,40.63859,82.0,Bay Ridge,Brooklyn,Entire home/apt
36877,50,1,-74.00403,40.65047,50.0,Sunset Park,Brooklyn,Private room
36879,44,5,-73.91308,40.76681,8.8,Astoria,Queens,Private room
36881,130,2,-73.92162,40.75736,65.0,Astoria,Queens,Private room
36882,270,5,-74.01266,40.7086,54.0,Financial District,Manhattan,Private room
36883,175,1,-73.96001,40.76481,175.0,Upper East Side,Manhattan,Private room
36884,45,1,-73.93745,40.72334,45.0,Greenpoint,Brooklyn,Private room
36885,79,2,-73.95267,40.68405,39.5,Bedford-Stuyvesant,Brooklyn,Private room
36886,70,5,-73.91429,40.7027,14.0,Bushwick,Brooklyn,Private room
36888,240,2,-73.98652,40.73122,120.0,East Village,Manhattan,Entire home/apt
36889,70,2,-73.94921,40.69397,35.0,Bedford-Stuyvesant,Brooklyn,Private room
36890,199,1,-73.97801,40.78461,199.0,Upper West Side,Manhattan,Entire home/apt
36891,135,14,-73.9821,40.73395,9.642857142857142,Gramercy,Manhattan,Entire home/apt
36894,57,9,-74.00665,40.71161,6.333333333333333,Financial District,Manhattan,Private room
36897,99,2,-73.95247,40.71958,49.5,Greenpoint,Brooklyn,Entire home/apt
36898,350,2,-73.99335,40.75947,175.0,Hell's Kitchen,Manhattan,Entire home/apt
36900,99,5,-73.94103,40.80759,19.8,East Harlem,Manhattan,Entire home/apt
36901,100,1,-73.88437,40.85449,100.0,Belmont,Bronx,Private room
36903,425,1,-73.97056,40.75613,425.0,Midtown,Manhattan,Private room
36904,89,4,-73.91625,40.76553,22.25,Astoria,Queens,Entire home/apt
36906,30,4,-73.79554,40.67293,7.5,South Ozone Park,Queens,Shared room
36907,150,1,-73.96111,40.70959,150.0,Williamsburg,Brooklyn,Entire home/apt
36908,225,2,-73.99968,40.74165,112.5,Chelsea,Manhattan,Entire home/apt
36911,49,5,-73.91856,40.76902,9.8,Astoria,Queens,Private room
36912,65,2,-73.73646,40.69238,32.5,Cambria Heights,Queens,Private room
36914,188,2,-73.82904,40.76373,94.0,Flushing,Queens,Entire home/apt
36916,155,2,-73.92441,40.74299,77.5,Sunnyside,Queens,Entire home/apt
36917,300,1,-73.86585,40.66957,300.0,East New York,Brooklyn,Entire home/apt
36918,150,1,-73.87183,40.7698,150.0,East Elmhurst,Queens,Entire home/apt
36919,300,1,-73.85327,40.80504,300.0,Clason Point,Bronx,Private room
36921,85,2,-73.97878,40.78177,42.5,Upper West Side,Manhattan,Private room
36922,35,5,-73.94244,40.67768,7.0,Crown Heights,Brooklyn,Private room
36925,90,1,-73.99661,40.7125,90.0,Two Bridges,Manhattan,Private room
36926,199,4,-73.97981,40.72628,49.75,East Village,Manhattan,Entire home/apt
36928,65,2,-73.87787,40.73756,32.5,Elmhurst,Queens,Private room
36929,51,4,-73.95283,40.69032,12.75,Bedford-Stuyvesant,Brooklyn,Private room
36931,41,2,-73.88345,40.74133,20.5,Elmhurst,Queens,Private room
36934,102,1,-73.93926,40.82361,102.0,Harlem,Manhattan,Entire home/apt
36935,175,2,-73.9549,40.77123,87.5,Upper East Side,Manhattan,Entire home/apt
36936,100,1,-73.98441,40.72935,100.0,East Village,Manhattan,Private room
36938,84,1,-73.91571,40.68677,84.0,Bushwick,Brooklyn,Private room
36940,65,1,-73.91705,40.75684,65.0,Astoria,Queens,Private room
36941,40,2,-73.83931,40.72192,20.0,Forest Hills,Queens,Shared room
36942,599,2,-73.99663,40.74327,299.5,Chelsea,Manhattan,Entire home/apt
36943,225,1,-73.9223,40.67253,225.0,Crown Heights,Brooklyn,Entire home/apt
36945,250,1,-73.95686,40.76408,250.0,Upper East Side,Manhattan,Entire home/apt
36946,55,2,-73.93653,40.67685,27.5,Crown Heights,Brooklyn,Private room
36947,78,1,-73.93855,40.81801,78.0,Harlem,Manhattan,Entire home/apt
36948,85,2,-74.09271,40.58303,42.5,Dongan Hills,Staten Island,Entire home/apt
36950,65,2,-73.81665,40.58409,32.5,Rockaway Beach,Queens,Entire home/apt
36951,35,1,-73.91135,40.67956,35.0,Bedford-Stuyvesant,Brooklyn,Shared room
36952,80,1,-73.95931,40.81548,80.0,Morningside Heights,Manhattan,Private room
36953,85,1,-73.95954,40.81376,85.0,Morningside Heights,Manhattan,Private room
36954,98,1,-73.96086,40.81454,98.0,Morningside Heights,Manhattan,Private room
36955,90,1,-73.95936,40.81386,90.0,Morningside Heights,Manhattan,Private room
36956,179,1,-73.99199,40.72872,179.0,NoHo,Manhattan,Entire home/apt
36961,130,4,-73.99973,40.67787,32.5,Carroll Gardens,Brooklyn,Entire home/apt
36963,75,7,-73.91283,40.77671,10.714285714285714,Ditmars Steinway,Queens,Private room
36964,244,4,-73.96685,40.7599,61.0,Midtown,Manhattan,Entire home/apt
36965,80,1,-73.9447,40.67283,80.0,Crown Heights,Brooklyn,Private room
36967,100,1,-73.99932,40.61667,100.0,Bensonhurst,Brooklyn,Entire home/apt
36968,76,1,-73.91193,40.76894,76.0,Astoria,Queens,Entire home/apt
36970,78,1,-73.99986,40.67692,78.0,Carroll Gardens,Brooklyn,Entire home/apt
36972,180,3,-73.98177,40.76597,60.0,Midtown,Manhattan,Entire home/apt
36973,65,3,-73.91165,40.69552,21.666666666666668,Bushwick,Brooklyn,Private room
36974,110,5,-73.91881,40.77029,22.0,Astoria,Queens,Entire home/apt
36975,190,3,-73.96796,40.78818,63.333333333333336,Upper West Side,Manhattan,Entire home/apt
36976,150,6,-73.95543,40.7348,25.0,Greenpoint,Brooklyn,Entire home/apt
36978,181,1,-73.95713,40.73159,181.0,Greenpoint,Brooklyn,Entire home/apt
36979,49,2,-73.87014,40.75586,24.5,Jackson Heights,Queens,Private room
36980,100,2,-74.08943,40.58639,50.0,South Beach,Staten Island,Private room
36981,179,2,-73.88184,40.74111,89.5,Elmhurst,Queens,Entire home/apt
36983,45,3,-73.92251,40.83007,15.0,Concourse,Bronx,Private room
36984,90,2,-73.92763,40.75718,45.0,Astoria,Queens,Private room
36985,168,7,-73.98501,40.72653,24.0,East Village,Manhattan,Entire home/apt
36986,95,2,-73.90827,40.77888,47.5,Ditmars Steinway,Queens,Private room
36987,90,3,-74.07634,40.60816,30.0,Rosebank,Staten Island,Entire home/apt
36989,329,1,-73.97201,40.75674,329.0,Midtown,Manhattan,Private room
36992,120,3,-73.99229,40.69719,40.0,Brooklyn Heights,Brooklyn,Entire home/apt
36993,45,2,-73.8715,40.75473,22.5,Jackson Heights,Queens,Private room
36994,139,1,-73.95988,40.68303,139.0,Clinton Hill,Brooklyn,Private room
36995,45,2,-73.9102,40.69387,22.5,Bushwick,Brooklyn,Private room
36996,36,3,-73.9114,40.69418,12.0,Bushwick,Brooklyn,Private room
36999,299,2,-73.76775,40.6978,149.5,St. Albans,Queens,Entire home/apt
37000,65,1,-73.85811,40.75749,65.0,Jackson Heights,Queens,Private room
37003,149,1,-74.00857,40.71904,149.0,Tribeca,Manhattan,Private room
37004,75,2,-73.95141,40.69223,37.5,Bedford-Stuyvesant,Brooklyn,Private room
37005,70,2,-73.94998,40.69381,35.0,Bedford-Stuyvesant,Brooklyn,Private room
37006,65,3,-73.98671,40.74757,21.666666666666668,Midtown,Manhattan,Shared room
37008,130,1,-73.95421,40.71421,130.0,Williamsburg,Brooklyn,Private room
37010,70,2,-73.94484,40.8063,35.0,Harlem,Manhattan,Private room
37011,38,1,-74.00701,40.63543,38.0,Borough Park,Brooklyn,Shared room
37012,185,2,-73.91996,40.73986,92.5,Sunnyside,Queens,Entire home/apt
37013,182,30,-74.00303,40.73531,6.066666666666666,West Village,Manhattan,Entire home/apt
37015,97,1,-73.94307,40.80903,97.0,Harlem,Manhattan,Private room
37016,110,7,-73.95479,40.76877,15.714285714285714,Upper East Side,Manhattan,Private room
37017,62,14,-74.1078,40.58392,4.428571428571429,Todt Hill,Staten Island,Entire home/apt
37018,150,2,-73.98002,40.72849,75.0,East Village,Manhattan,Entire home/apt
37022,150,2,-73.95572,40.63462,75.0,Flatbush,Brooklyn,Entire home/apt
37023,69,5,-73.91364,40.76107,13.8,Astoria,Queens,Private room
37024,70,1,-73.96606,40.80559,70.0,Morningside Heights,Manhattan,Private room
37026,169,3,-73.98734,40.66129,56.333333333333336,South Slope,Brooklyn,Entire home/apt
37027,200,4,-74.0695,40.60367,50.0,Concord,Staten Island,Entire home/apt
37028,100,1,-73.99678,40.7487,100.0,Chelsea,Manhattan,Private room
37029,280,8,-73.94565,40.81861,35.0,Harlem,Manhattan,Entire home/apt
37030,63,1,-73.9442,40.80935,63.0,Harlem,Manhattan,Private room
37032,125,2,-73.93479,40.84534,62.5,Washington Heights,Manhattan,Shared room
37036,75,4,-73.98698,40.74684,18.75,Midtown,Manhattan,Private room
37037,165,2,-73.98511,40.71489,82.5,Lower East Side,Manhattan,Entire home/apt
37038,90,2,-73.94234,40.78819,45.0,East Harlem,Manhattan,Private room
37040,105,2,-73.94133,40.66935,52.5,Crown Heights,Brooklyn,Entire home/apt
37042,74,5,-73.92267,40.76204,14.8,Astoria,Queens,Entire home/apt
37043,239,2,-73.96416,40.80413,119.5,Morningside Heights,Manhattan,Entire home/apt
37044,80,1,-74.16485,40.617,80.0,Bull's Head,Staten Island,Private room
37050,525,2,-74.00721,40.71086,262.5,Financial District,Manhattan,Entire home/apt
37051,62,1,-73.99253,40.76199,62.0,Hell's Kitchen,Manhattan,Private room
37052,70,3,-73.94501,40.69388,23.333333333333332,Bedford-Stuyvesant,Brooklyn,Private room
37054,75,1,-73.84235,40.68129,75.0,Ozone Park,Queens,Private room
37055,75,2,-73.98682,40.74626,37.5,Midtown,Manhattan,Private room
37056,75,2,-73.94461,40.83284,37.5,Washington Heights,Manhattan,Private room
37057,60,2,-73.9668,40.71194,30.0,Williamsburg,Brooklyn,Private room
37059,68,2,-73.94384,40.69379,34.0,Bedford-Stuyvesant,Brooklyn,Private room
37060,72,2,-73.94349,40.69304,36.0,Bedford-Stuyvesant,Brooklyn,Private room
37061,99,2,-73.94738,40.83513,49.5,Washington Heights,Manhattan,Private room
37062,70,2,-73.92442,40.70137,35.0,Bushwick,Brooklyn,Private room
37063,86,1,-73.92508,40.76276,86.0,Astoria,Queens,Entire home/apt
37065,45,5,-73.94137,40.81226,9.0,Harlem,Manhattan,Private room
37067,300,6,-73.98912,40.72908,50.0,East Village,Manhattan,Entire home/apt
37069,100,1,-73.96313,40.58056,100.0,Brighton Beach,Brooklyn,Shared room
37070,130,4,-73.95882,40.69105,32.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
37071,39,30,-73.92358,40.7366,1.3,Sunnyside,Queens,Private room
37072,85,2,-73.95534,40.71145,42.5,Williamsburg,Brooklyn,Private room
37073,55,1,-73.97097,40.67929,55.0,Prospect Heights,Brooklyn,Private room
37077,299,1,-73.97269,40.75524,299.0,Midtown,Manhattan,Private room
37078,329,1,-73.97209,40.75611,329.0,Midtown,Manhattan,Private room
37081,42,1,-73.93583,40.84832,42.0,Washington Heights,Manhattan,Private room
37084,63,2,-74.02916,40.62444,31.5,Bay Ridge,Brooklyn,Private room
37085,50,1,-73.93308,40.70167,50.0,Bushwick,Brooklyn,Private room
37086,150,2,-73.93456,40.68457,75.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
37087,120,30,-73.96622,40.70878,4.0,Williamsburg,Brooklyn,Entire home/apt
37089,65,3,-73.92838,40.68342,21.666666666666668,Bedford-Stuyvesant,Brooklyn,Private room
37090,65,5,-73.9288,40.68337,13.0,Bedford-Stuyvesant,Brooklyn,Private room
37091,117,30,-73.98815,40.76382,3.9,Hell's Kitchen,Manhattan,Entire home/apt
37092,200,2,-73.98064,40.67137,100.0,Park Slope,Brooklyn,Entire home/apt
37093,20,1,-73.79063,40.68547,20.0,Jamaica,Queens,Entire home/apt
37094,60,2,-73.97315,40.69686,30.0,Fort Greene,Brooklyn,Private room
37095,72,2,-73.96066,40.71351,36.0,Williamsburg,Brooklyn,Private room
37096,150,8,-73.96539,40.68014,18.75,Prospect Heights,Brooklyn,Entire home/apt
37099,153,1,-73.97836,40.74936,153.0,Murray Hill,Manhattan,Private room
37100,36,7,-73.94217,40.81296,5.142857142857143,Harlem,Manhattan,Private room
37102,70,3,-73.90773,40.69327,23.333333333333332,Bushwick,Brooklyn,Private room
37103,345,2,-73.99083,40.7639,172.5,Hell's Kitchen,Manhattan,Entire home/apt
37104,125,2,-73.94472,40.82364,62.5,Harlem,Manhattan,Entire home/apt
37105,75,4,-73.97881,40.72145,18.75,East Village,Manhattan,Private room
37106,180,4,-73.98484,40.76614,45.0,Hell's Kitchen,Manhattan,Entire home/apt
37108,625,4,-73.97072,40.74485,156.25,Murray Hill,Manhattan,Entire home/apt
37109,120,2,-73.9292,40.85416,60.0,Washington Heights,Manhattan,Entire home/apt
37111,140,1,-73.94612,40.82153,140.0,Harlem,Manhattan,Entire home/apt
37112,55,1,-73.95997,40.69206,55.0,Bedford-Stuyvesant,Brooklyn,Private room
37113,147,1,-74.00481,40.70626,147.0,Financial District,Manhattan,Private room
37114,220,2,-73.98889,40.74759,110.0,Midtown,Manhattan,Entire home/apt
37115,115,2,-73.99234,40.68572,57.5,Carroll Gardens,Brooklyn,Entire home/apt
37116,44,1,-73.81463,40.70626,44.0,Briarwood,Queens,Entire home/apt
37117,298,1,-73.95284,40.81223,298.0,Harlem,Manhattan,Entire home/apt
37118,499,5,-73.98985,40.7367,99.8,Gramercy,Manhattan,Entire home/apt
37119,150,1,-73.90835,40.69973,150.0,Ridgewood,Queens,Entire home/apt
37121,145,1,-73.94153,40.78552,145.0,East Harlem,Manhattan,Entire home/apt
37122,68,3,-73.94528,40.69416,22.666666666666668,Bedford-Stuyvesant,Brooklyn,Private room
37123,150,5,-73.9931,40.69033,30.0,Brooklyn Heights,Brooklyn,Entire home/apt
37124,70,2,-73.946,40.69288,35.0,Bedford-Stuyvesant,Brooklyn,Private room
37125,240,2,-73.94349,40.78661,120.0,East Harlem,Manhattan,Entire home/apt
37126,120,7,-73.99064,40.66266,17.142857142857142,Sunset Park,Brooklyn,Entire home/apt
37127,200,2,-73.9555,40.72062,100.0,Williamsburg,Brooklyn,Entire home/apt
37128,50,3,-73.8623,40.6854,16.666666666666668,Woodhaven,Queens,Private room
37129,99,6,-73.95831,40.76464,16.5,Upper East Side,Manhattan,Private room
37130,80,4,-73.96541,40.71204,20.0,Williamsburg,Brooklyn,Private room
37131,128,1,-73.97369,40.68723,128.0,Fort Greene,Brooklyn,Entire home/apt
37132,49,1,-74.02304,40.62049,49.0,Bay Ridge,Brooklyn,Private room
37133,100,1,-73.95189,40.8252,100.0,Harlem,Manhattan,Private room
37135,60,1,-73.95392,40.6458,60.0,Flatbush,Brooklyn,Private room
37136,700,1,-73.98485,40.71856,700.0,Lower East Side,Manhattan,Entire home/apt
37137,65,2,-73.94736,40.69853,32.5,Bedford-Stuyvesant,Brooklyn,Private room
37138,80,1,-74.11109,40.62625,80.0,West Brighton,Staten Island,Private room
37139,52,2,-73.94732,40.69712,26.0,Bedford-Stuyvesant,Brooklyn,Private room
37140,62,2,-73.94763,40.69651,31.0,Bedford-Stuyvesant,Brooklyn,Private room
37142,120,1,-73.96556,40.80392,120.0,Morningside Heights,Manhattan,Private room
37143,60,2,-73.94543,40.697,30.0,Bedford-Stuyvesant,Brooklyn,Private room
37144,72,1,-73.94686,40.69871,72.0,Bedford-Stuyvesant,Brooklyn,Private room
37145,90,1,-73.83266,40.71588,90.0,Forest Hills,Queens,Entire home/apt
37146,55,2,-73.94703,40.69816,27.5,Bedford-Stuyvesant,Brooklyn,Private room
37147,55,2,-73.94552,40.69854,27.5,Bedford-Stuyvesant,Brooklyn,Private room
37148,55,2,-73.9454,40.69746,27.5,Bedford-Stuyvesant,Brooklyn,Private room
37149,120,2,-73.99542,40.75464,60.0,Hell's Kitchen,Manhattan,Entire home/apt
37151,170,12,-74.00964,40.70496,14.166666666666666,Financial District,Manhattan,Entire home/apt
37152,75,1,-73.85374,40.75047,75.0,Corona,Queens,Private room
37153,31,1,-73.89209,40.67959,31.0,Cypress Hills,Brooklyn,Private room
37157,65,30,-73.95153,40.69065,2.1666666666666665,Bedford-Stuyvesant,Brooklyn,Private room
37158,65,30,-73.95026,40.69072,2.1666666666666665,Bedford-Stuyvesant,Brooklyn,Private room
37159,35,7,-73.91494,40.69807,5.0,Bushwick,Brooklyn,Private room
37160,300,2,-73.98642,40.67662,150.0,Gowanus,Brooklyn,Entire home/apt
37163,85,1,-73.95739,40.7073,85.0,Williamsburg,Brooklyn,Private room
37164,115,2,-73.96153,40.66108,57.5,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt
